id;name;type;life;peer_id;peer_name;misc;zvalue;geom
1937;P1937;SADDLE;8.000000;1938;P1938;"name:P1937|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P1938|z:3252.000000";3252.000000;"POINT (651337.500000 147837.500000)"
1938;P1938;MAXIMUM;8.000000;1937;P1937;"name:P1938|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P1937|z:3260.000000";3260.000000;"POINT (651362.500000 147837.500000)"
1939;P1939;SADDLE;3.000000;1940;P1940;"name:P1939|type:SADDLE|life:3.000000|pair-type:H1|paired-to:P1940|z:3255.000000";3255.000000;"POINT (645837.500000 142987.500000)"
1940;P1940;MAXIMUM;3.000000;1939;P1939;"name:P1940|type:MAXIMUM|life:3.000000|pair-type:H1|paired-to:P1939|z:3258.000000";3258.000000;"POINT (645812.500000 142987.500000)"
1941;P1941;SADDLE;1.000000;1942;P1942;"name:P1941|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P1942|z:3257.000000";3257.000000;"POINT (645962.500000 142787.500000)"
1942;P1942;MAXIMUM;1.000000;1941;P1941;"name:P1942|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P1941|z:3258.000000";3258.000000;"POINT (645987.500000 142787.500000)"
1943;P1943;MINIMUM;2.000000;1944;P1944;"name:P1943|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P1944|z:3259.000000";3259.000000;"POINT (639662.500000 155112.500000)"
1944;P1944;SADDLE;2.000000;1943;P1943;"name:P1944|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P1943|z:3261.000000";3261.000000;"POINT (639637.500000 155112.500000)"
1945;P1945;SADDLE;1.000000;1946;P1946;"name:P1945|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P1946|z:3265.000000";3265.000000;"POINT (646987.500000 144937.500000)"
1946;P1946;MAXIMUM;1.000000;1945;P1945;"name:P1946|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P1945|z:3266.000000";3266.000000;"POINT (646962.500000 144937.500000)"
1947;P1947;SADDLE;8.000000;1948;P1948;"name:P1947|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P1948|z:3267.000000";3267.000000;"POINT (647212.500000 144862.500000)"
1948;P1948;MAXIMUM;8.000000;1947;P1947;"name:P1948|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P1947|z:3275.000000";3275.000000;"POINT (647212.500000 144837.500000)"
1949;P1949;SADDLE;21.000000;1950;P1950;"name:P1949|type:SADDLE|life:21.000000|pair-type:H1|paired-to:P1950|z:3268.000000";3268.000000;"POINT (643312.500000 141287.500000)"
1950;P1950;MAXIMUM;21.000000;1949;P1949;"name:P1950|type:MAXIMUM|life:21.000000|pair-type:H1|paired-to:P1949|z:3289.000000";3289.000000;"POINT (643312.500000 141262.500000)"
1951;P1951;SADDLE;4.000000;1952;P1952;"name:P1951|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P1952|z:3271.000000";3271.000000;"POINT (645912.500000 142912.500000)"
1952;P1952;MAXIMUM;4.000000;1951;P1951;"name:P1952|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P1951|z:3275.000000";3275.000000;"POINT (645912.500000 142887.500000)"
1953;P1953;SADDLE;27.000000;1954;P1954;"name:P1953|type:SADDLE|life:27.000000|pair-type:H1|paired-to:P1954|z:3273.000000";3273.000000;"POINT (643262.500000 141337.500000)"
1954;P1954;MAXIMUM;27.000000;1953;P1953;"name:P1954|type:MAXIMUM|life:27.000000|pair-type:H1|paired-to:P1953|z:3300.000000";3300.000000;"POINT (643287.500000 141312.500000)"
1955;P1955;SADDLE;2.000000;1956;P1956;"name:P1955|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P1956|z:3277.000000";3277.000000;"POINT (653512.500000 155862.500000)"
1956;P1956;MAXIMUM;2.000000;1955;P1955;"name:P1956|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P1955|z:3279.000000";3279.000000;"POINT (653537.500000 155862.500000)"
1957;P1957;SADDLE;619.640000;1958;P1958;"name:P1957|type:SADDLE|life:619.640000|pair-type:H1|paired-to:P1958|z:3279.360107";3279.360107;"POINT (649537.500000 151587.500000)"
1958;P1958;MAXIMUM;619.640000;1957;P1957;"name:P1958|type:MAXIMUM|life:619.640000|pair-type:H1|paired-to:P1957|z:3899.000000";3899.000000;"POINT (650587.500000 149387.500000)"
1959;P1959;SADDLE;58.000000;1960;P1960;"name:P1959|type:SADDLE|life:58.000000|pair-type:H1|paired-to:P1960|z:3282.000000";3282.000000;"POINT (650887.500000 147312.500000)"
1960;P1960;MAXIMUM;58.000000;1959;P1959;"name:P1960|type:MAXIMUM|life:58.000000|pair-type:H1|paired-to:P1959|z:3340.000000";3340.000000;"POINT (650862.500000 147162.500000)"
1961;P1961;SADDLE;7.000000;1962;P1962;"name:P1961|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P1962|z:3283.000000";3283.000000;"POINT (640087.500000 143912.500000)"
1962;P1962;MAXIMUM;7.000000;1961;P1961;"name:P1962|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P1961|z:3290.000000";3290.000000;"POINT (640112.500000 143912.500000)"
1963;P1963;SADDLE;98.000000;1964;P1964;"name:P1963|type:SADDLE|life:98.000000|pair-type:H1|paired-to:P1964|z:3284.000000";3284.000000;"POINT (644937.500000 143412.500000)"
1964;P1964;MAXIMUM;98.000000;1963;P1963;"name:P1964|type:MAXIMUM|life:98.000000|pair-type:H1|paired-to:P1963|z:3382.000000";3382.000000;"POINT (645312.500000 143287.500000)"
1965;P1965;SADDLE;3.000000;1966;P1966;"name:P1965|type:SADDLE|life:3.000000|pair-type:H1|paired-to:P1966|z:3284.000000";3284.000000;"POINT (647187.500000 144887.500000)"
1966;P1966;MAXIMUM;3.000000;1965;P1965;"name:P1966|type:MAXIMUM|life:3.000000|pair-type:H1|paired-to:P1965|z:3287.000000";3287.000000;"POINT (647187.500000 144862.500000)"
1967;P1967;SADDLE;1.000000;1968;P1968;"name:P1967|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P1968|z:3284.000000";3284.000000;"POINT (641437.500000 149237.500000)"
1968;P1968;MAXIMUM;1.000000;1967;P1967;"name:P1968|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P1967|z:3285.000000";3285.000000;"POINT (641437.500000 149212.500000)"
1969;P1969;SADDLE;14.000000;1970;P1970;"name:P1969|type:SADDLE|life:14.000000|pair-type:H1|paired-to:P1970|z:3285.000000";3285.000000;"POINT (643412.500000 151112.500000)"
1970;P1970;MAXIMUM;14.000000;1969;P1969;"name:P1970|type:MAXIMUM|life:14.000000|pair-type:H1|paired-to:P1969|z:3299.000000";3299.000000;"POINT (643437.500000 151087.500000)"
1971;P1971;SADDLE;195.640000;1972;P1972;"name:P1971|type:SADDLE|life:195.640000|pair-type:H1|paired-to:P1972|z:3285.360107";3285.360107;"POINT (652362.500000 155687.500000)"
1972;P1972;MAXIMUM;195.640000;1971;P1971;"name:P1972|type:MAXIMUM|life:195.640000|pair-type:H1|paired-to:P1971|z:3481.000000";3481.000000;"POINT (653137.500000 156137.500000)"
1973;P1973;SADDLE;10.000000;1974;P1974;"name:P1973|type:SADDLE|life:10.000000|pair-type:H1|paired-to:P1974|z:3287.000000";3287.000000;"POINT (638062.500000 140862.500000)"
1974;P1974;MAXIMUM;10.000000;1973;P1973;"name:P1974|type:MAXIMUM|life:10.000000|pair-type:H1|paired-to:P1973|z:3297.000000";3297.000000;"POINT (638062.500000 140837.500000)"
1975;P1975;SADDLE;20.000000;1976;P1976;"name:P1975|type:SADDLE|life:20.000000|pair-type:H1|paired-to:P1976|z:3289.000000";3289.000000;"POINT (644437.500000 142612.500000)"
1976;P1976;MAXIMUM;20.000000;1975;P1975;"name:P1976|type:MAXIMUM|life:20.000000|pair-type:H1|paired-to:P1975|z:3309.000000";3309.000000;"POINT (644437.500000 142562.500000)"
1977;P1977;SADDLE;7.000000;1978;P1978;"name:P1977|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P1978|z:3293.000000";3293.000000;"POINT (645087.500000 143412.500000)"
1978;P1978;MAXIMUM;7.000000;1977;P1977;"name:P1978|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P1977|z:3300.000000";3300.000000;"POINT (645037.500000 143412.500000)"
1979;P1979;SADDLE;8.369000;1980;P1980;"name:P1979|type:SADDLE|life:8.369000|pair-type:H1|paired-to:P1980|z:3294.639893";3294.639893;"POINT (638587.500000 147612.500000)"
1980;P1980;MAXIMUM;8.369000;1979;P1979;"name:P1980|type:MAXIMUM|life:8.369000|pair-type:H1|paired-to:P1979|z:3303.009033";3303.009033;"POINT (638612.500000 147537.500000)"
1981;P1981;SADDLE;5.009000;1982;P1982;"name:P1981|type:SADDLE|life:5.009000|pair-type:H1|paired-to:P1982|z:3295.000000";3295.000000;"POINT (645687.500000 152912.500000)"
1982;P1982;MAXIMUM;5.009000;1981;P1981;"name:P1982|type:MAXIMUM|life:5.009000|pair-type:H1|paired-to:P1981|z:3300.009033";3300.009033;"POINT (645687.500000 152862.500000)"
1983;P1983;SADDLE;5.000000;1984;P1984;"name:P1983|type:SADDLE|life:5.000000|pair-type:H1|paired-to:P1984|z:3296.000000";3296.000000;"POINT (638587.500000 147537.500000)"
1984;P1984;MAXIMUM;5.000000;1983;P1983;"name:P1984|type:MAXIMUM|life:5.000000|pair-type:H1|paired-to:P1983|z:3301.000000";3301.000000;"POINT (638587.500000 147562.500000)"
1985;P1985;SADDLE;1.000000;1986;P1986;"name:P1985|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P1986|z:3297.000000";3297.000000;"POINT (647362.500000 151312.500000)"
1986;P1986;MAXIMUM;1.000000;1985;P1985;"name:P1986|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P1985|z:3298.000000";3298.000000;"POINT (647337.500000 151312.500000)"
1987;P1987;SADDLE;4.640000;1988;P1988;"name:P1987|type:SADDLE|life:4.640000|pair-type:H1|paired-to:P1988|z:3297.360107";3297.360107;"POINT (644837.500000 143412.500000)"
1988;P1988;MAXIMUM;4.640000;1987;P1987;"name:P1988|type:MAXIMUM|life:4.640000|pair-type:H1|paired-to:P1987|z:3302.000000";3302.000000;"POINT (644862.500000 143437.500000)"
1989;P1989;MINIMUM;2.000000;1990;P1990;"name:P1989|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P1990|z:3298.000000";3298.000000;"POINT (640312.500000 149237.500000)"
1990;P1990;SADDLE;2.000000;1989;P1989;"name:P1990|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P1989|z:3300.000000";3300.000000;"POINT (640312.500000 149212.500000)"
1991;P1991;SADDLE;0.720000;1992;P1992;"name:P1991|type:SADDLE|life:0.720000|pair-type:H1|paired-to:P1992|z:3299.639893";3299.639893;"POINT (652662.500000 149687.500000)"
1992;P1992;MAXIMUM;0.720000;1991;P1991;"name:P1992|type:MAXIMUM|life:0.720000|pair-type:H1|paired-to:P1991|z:3300.360107";3300.360107;"POINT (652687.500000 149687.500000)"
1993;P1993;SADDLE;5.360000;1994;P1994;"name:P1993|type:SADDLE|life:5.360000|pair-type:H1|paired-to:P1994|z:3300.000000";3300.000000;"POINT (636487.500000 140737.500000)"
1994;P1994;MAXIMUM;5.360000;1993;P1993;"name:P1994|type:MAXIMUM|life:5.360000|pair-type:H1|paired-to:P1993|z:3305.360107";3305.360107;"POINT (636562.500000 140737.500000)"
1995;P1995;SADDLE;2.000000;1996;P1996;"name:P1995|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P1996|z:3301.000000";3301.000000;"POINT (644387.500000 142612.500000)"
1996;P1996;MAXIMUM;2.000000;1995;P1995;"name:P1996|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P1995|z:3303.000000";3303.000000;"POINT (644412.500000 142612.500000)"
1997;P1997;SADDLE;62.000000;1998;P1998;"name:P1997|type:SADDLE|life:62.000000|pair-type:H1|paired-to:P1998|z:3301.000000";3301.000000;"POINT (641212.500000 149437.500000)"
1998;P1998;MAXIMUM;62.000000;1997;P1997;"name:P1998|type:MAXIMUM|life:62.000000|pair-type:H1|paired-to:P1997|z:3363.000000";3363.000000;"POINT (641287.500000 149387.500000)"
1999;P1999;SADDLE;96.000000;2000;P2000;"name:P1999|type:SADDLE|life:96.000000|pair-type:H1|paired-to:P2000|z:3302.000000";3302.000000;"POINT (652437.500000 157287.500000)"
2000;P2000;MAXIMUM;96.000000;1999;P1999;"name:P2000|type:MAXIMUM|life:96.000000|pair-type:H1|paired-to:P1999|z:3398.000000";3398.000000;"POINT (652287.500000 157937.500000)"
2001;P2001;SADDLE;7.000000;2002;P2002;"name:P2001|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P2002|z:3303.000000";3303.000000;"POINT (639762.500000 142762.500000)"
2002;P2002;MAXIMUM;7.000000;2001;P2001;"name:P2002|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P2001|z:3310.000000";3310.000000;"POINT (639762.500000 142737.500000)"
2003;P2003;SADDLE;22.000000;2004;P2004;"name:P2003|type:SADDLE|life:22.000000|pair-type:H1|paired-to:P2004|z:3303.000000";3303.000000;"POINT (639737.500000 142812.500000)"
2004;P2004;MAXIMUM;22.000000;2003;P2003;"name:P2004|type:MAXIMUM|life:22.000000|pair-type:H1|paired-to:P2003|z:3325.000000";3325.000000;"POINT (639737.500000 142787.500000)"
2005;P2005;SADDLE;1.000000;2006;P2006;"name:P2005|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2006|z:3305.000000";3305.000000;"POINT (644387.500000 142662.500000)"
2006;P2006;MAXIMUM;1.000000;2005;P2005;"name:P2006|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2005|z:3306.000000";3306.000000;"POINT (644387.500000 142637.500000)"
2007;P2007;SADDLE;8.000000;2008;P2008;"name:P2007|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2008|z:3305.000000";3305.000000;"POINT (648962.500000 157037.500000)"
2008;P2008;MAXIMUM;8.000000;2007;P2007;"name:P2008|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2007|z:3313.000000";3313.000000;"POINT (648987.500000 157037.500000)"
2009;P2009;SADDLE;9.000000;2010;P2010;"name:P2009|type:SADDLE|life:9.000000|pair-type:H1|paired-to:P2010|z:3308.000000";3308.000000;"POINT (650787.500000 147037.500000)"
2010;P2010;MAXIMUM;9.000000;2009;P2009;"name:P2010|type:MAXIMUM|life:9.000000|pair-type:H1|paired-to:P2009|z:3317.000000";3317.000000;"POINT (650787.500000 147012.500000)"
2011;P2011;SADDLE;2.000000;2012;P2012;"name:P2011|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2012|z:3308.000000";3308.000000;"POINT (641537.500000 150537.500000)"
2012;P2012;MAXIMUM;2.000000;2011;P2011;"name:P2012|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2011|z:3310.000000";3310.000000;"POINT (641537.500000 150512.500000)"
2013;P2013;SADDLE;2.000000;2014;P2014;"name:P2013|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2014|z:3308.000000";3308.000000;"POINT (649412.500000 151312.500000)"
2014;P2014;MAXIMUM;2.000000;2013;P2013;"name:P2014|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2013|z:3310.000000";3310.000000;"POINT (649387.500000 151312.500000)"
2015;P2015;SADDLE;2.000000;2016;P2016;"name:P2015|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2016|z:3309.000000";3309.000000;"POINT (646287.500000 146387.500000)"
2016;P2016;MAXIMUM;2.000000;2015;P2015;"name:P2016|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2015|z:3311.000000";3311.000000;"POINT (646312.500000 146387.500000)"
2017;P2017;SADDLE;4.000000;2018;P2018;"name:P2017|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2018|z:3309.000000";3309.000000;"POINT (645162.500000 148287.500000)"
2018;P2018;MAXIMUM;4.000000;2017;P2017;"name:P2018|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2017|z:3313.000000";3313.000000;"POINT (645162.500000 148312.500000)"
2019;P2019;SADDLE;1.991000;2020;P2020;"name:P2019|type:SADDLE|life:1.991000|pair-type:H1|paired-to:P2020|z:3309.009033";3309.009033;"POINT (646487.500000 145587.500000)"
2020;P2020;MAXIMUM;1.991000;2019;P2019;"name:P2020|type:MAXIMUM|life:1.991000|pair-type:H1|paired-to:P2019|z:3311.000000";3311.000000;"POINT (646487.500000 145562.500000)"
2021;P2021;SADDLE;27.000000;2022;P2022;"name:P2021|type:SADDLE|life:27.000000|pair-type:H1|paired-to:P2022|z:3310.000000";3310.000000;"POINT (640362.500000 145862.500000)"
2022;P2022;MAXIMUM;27.000000;2021;P2021;"name:P2022|type:MAXIMUM|life:27.000000|pair-type:H1|paired-to:P2021|z:3337.000000";3337.000000;"POINT (640362.500000 145812.500000)"
2023;P2023;SADDLE;16.000000;2024;P2024;"name:P2023|type:SADDLE|life:16.000000|pair-type:H1|paired-to:P2024|z:3310.000000";3310.000000;"POINT (644462.500000 148112.500000)"
2024;P2024;MAXIMUM;16.000000;2023;P2023;"name:P2024|type:MAXIMUM|life:16.000000|pair-type:H1|paired-to:P2023|z:3326.000000";3326.000000;"POINT (644437.500000 148162.500000)"
2025;P2025;SADDLE;4.000000;2026;P2026;"name:P2025|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2026|z:3311.000000";3311.000000;"POINT (652412.500000 157887.500000)"
2026;P2026;MAXIMUM;4.000000;2025;P2025;"name:P2026|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2025|z:3315.000000";3315.000000;"POINT (652412.500000 157862.500000)"
2027;P2027;SADDLE;8.000000;2028;P2028;"name:P2027|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2028|z:3312.000000";3312.000000;"POINT (644462.500000 148162.500000)"
2028;P2028;MAXIMUM;8.000000;2027;P2027;"name:P2028|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2027|z:3320.000000";3320.000000;"POINT (644462.500000 148137.500000)"
2029;P2029;SADDLE;8.000000;2030;P2030;"name:P2029|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2030|z:3312.000000";3312.000000;"POINT (653462.500000 155912.500000)"
2030;P2030;MAXIMUM;8.000000;2029;P2029;"name:P2030|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2029|z:3320.000000";3320.000000;"POINT (653462.500000 155887.500000)"
2031;P2031;SADDLE;1.000000;2032;P2032;"name:P2031|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2032|z:3313.000000";3313.000000;"POINT (652387.500000 149062.500000)"
2032;P2032;MAXIMUM;1.000000;2031;P2031;"name:P2032|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2031|z:3314.000000";3314.000000;"POINT (652387.500000 149037.500000)"
2033;P2033;SADDLE;1.000000;2034;P2034;"name:P2033|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2034|z:3314.000000";3314.000000;"POINT (651137.500000 147512.500000)"
2034;P2034;MAXIMUM;1.000000;2033;P2033;"name:P2034|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2033|z:3315.000000";3315.000000;"POINT (651162.500000 147512.500000)"
2035;P2035;SADDLE;13.000000;2036;P2036;"name:P2035|type:SADDLE|life:13.000000|pair-type:H1|paired-to:P2036|z:3315.000000";3315.000000;"POINT (645162.500000 143387.500000)"
2036;P2036;MAXIMUM;13.000000;2035;P2035;"name:P2036|type:MAXIMUM|life:13.000000|pair-type:H1|paired-to:P2035|z:3328.000000";3328.000000;"POINT (645137.500000 143387.500000)"
2037;P2037;SADDLE;33.000000;2038;P2038;"name:P2037|type:SADDLE|life:33.000000|pair-type:H1|paired-to:P2038|z:3316.000000";3316.000000;"POINT (653637.500000 152662.500000)"
2038;P2038;MAXIMUM;33.000000;2037;P2037;"name:P2038|type:MAXIMUM|life:33.000000|pair-type:H1|paired-to:P2037|z:3349.000000";3349.000000;"POINT (653637.500000 152637.500000)"
2039;P2039;SADDLE;4.000000;2040;P2040;"name:P2039|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2040|z:3317.000000";3317.000000;"POINT (639687.500000 142837.500000)"
2040;P2040;MAXIMUM;4.000000;2039;P2039;"name:P2040|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2039|z:3321.000000";3321.000000;"POINT (639712.500000 142812.500000)"
2041;P2041;SADDLE;13.000000;2042;P2042;"name:P2041|type:SADDLE|life:13.000000|pair-type:H1|paired-to:P2042|z:3317.000000";3317.000000;"POINT (639662.500000 142862.500000)"
2042;P2042;MAXIMUM;13.000000;2041;P2041;"name:P2042|type:MAXIMUM|life:13.000000|pair-type:H1|paired-to:P2041|z:3330.000000";3330.000000;"POINT (639687.500000 142862.500000)"
2043;P2043;SADDLE;5.000000;2044;P2044;"name:P2043|type:SADDLE|life:5.000000|pair-type:H1|paired-to:P2044|z:3318.000000";3318.000000;"POINT (641112.500000 149562.500000)"
2044;P2044;MAXIMUM;5.000000;2043;P2043;"name:P2044|type:MAXIMUM|life:5.000000|pair-type:H1|paired-to:P2043|z:3323.000000";3323.000000;"POINT (641112.500000 149537.500000)"
2045;P2045;SADDLE;4.000000;2046;P2046;"name:P2045|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2046|z:3320.000000";3320.000000;"POINT (647512.500000 151462.500000)"
2046;P2046;MAXIMUM;4.000000;2045;P2045;"name:P2046|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2045|z:3324.000000";3324.000000;"POINT (647487.500000 151437.500000)"
2047;P2047;SADDLE;1.000000;2048;P2048;"name:P2047|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2048|z:3321.000000";3321.000000;"POINT (651712.500000 153162.500000)"
2048;P2048;MAXIMUM;1.000000;2047;P2047;"name:P2048|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2047|z:3322.000000";3322.000000;"POINT (651712.500000 153137.500000)"
2049;P2049;SADDLE;1.000000;2050;P2050;"name:P2049|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2050|z:3322.000000";3322.000000;"POINT (646462.500000 145612.500000)"
2050;P2050;MAXIMUM;1.000000;2049;P2049;"name:P2050|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2049|z:3323.000000";3323.000000;"POINT (646462.500000 145587.500000)"
2051;P2051;SADDLE;1.000000;2052;P2052;"name:P2051|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2052|z:3322.000000";3322.000000;"POINT (651687.500000 148187.500000)"
2052;P2052;MAXIMUM;1.000000;2051;P2051;"name:P2052|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2051|z:3323.000000";3323.000000;"POINT (651712.500000 148187.500000)"
2053;P2053;SADDLE;12.000000;2054;P2054;"name:P2053|type:SADDLE|life:12.000000|pair-type:H1|paired-to:P2054|z:3323.000000";3323.000000;"POINT (642537.500000 142162.500000)"
2054;P2054;MAXIMUM;12.000000;2053;P2053;"name:P2054|type:MAXIMUM|life:12.000000|pair-type:H1|paired-to:P2053|z:3335.000000";3335.000000;"POINT (642512.500000 142137.500000)"
2055;P2055;SADDLE;2.000000;2056;P2056;"name:P2055|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2056|z:3327.000000";3327.000000;"POINT (644687.500000 143412.500000)"
2056;P2056;MAXIMUM;2.000000;2055;P2055;"name:P2056|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2055|z:3329.000000";3329.000000;"POINT (644712.500000 143412.500000)"
2057;P2057;SADDLE;7.000000;2058;P2058;"name:P2057|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P2058|z:3329.000000";3329.000000;"POINT (641512.500000 150562.500000)"
2058;P2058;MAXIMUM;7.000000;2057;P2057;"name:P2058|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P2057|z:3336.000000";3336.000000;"POINT (641512.500000 150537.500000)"
2059;P2059;SADDLE;19.000000;2060;P2060;"name:P2059|type:SADDLE|life:19.000000|pair-type:H1|paired-to:P2060|z:3330.000000";3330.000000;"POINT (639637.500000 142887.500000)"
2060;P2060;MAXIMUM;19.000000;2059;P2059;"name:P2060|type:MAXIMUM|life:19.000000|pair-type:H1|paired-to:P2059|z:3349.000000";3349.000000;"POINT (639662.500000 142887.500000)"
2061;P2061;SADDLE;6.000000;2062;P2062;"name:P2061|type:SADDLE|life:6.000000|pair-type:H1|paired-to:P2062|z:3330.000000";3330.000000;"POINT (650862.500000 147137.500000)"
2062;P2062;MAXIMUM;6.000000;2061;P2061;"name:P2062|type:MAXIMUM|life:6.000000|pair-type:H1|paired-to:P2061|z:3336.000000";3336.000000;"POINT (650837.500000 147112.500000)"
2063;P2063;SADDLE;27.000000;2064;P2064;"name:P2063|type:SADDLE|life:27.000000|pair-type:H1|paired-to:P2064|z:3330.000000";3330.000000;"POINT (641262.500000 149387.500000)"
2064;P2064;MAXIMUM;27.000000;2063;P2063;"name:P2064|type:MAXIMUM|life:27.000000|pair-type:H1|paired-to:P2063|z:3357.000000";3357.000000;"POINT (641262.500000 149412.500000)"
2065;P2065;SADDLE;4.000000;2066;P2066;"name:P2065|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2066|z:3330.000000";3330.000000;"POINT (641087.500000 149587.500000)"
2066;P2066;MAXIMUM;4.000000;2065;P2065;"name:P2066|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2065|z:3334.000000";3334.000000;"POINT (641087.500000 149562.500000)"
2067;P2067;SADDLE;4.000000;2068;P2068;"name:P2067|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2068|z:3330.000000";3330.000000;"POINT (652412.500000 157362.500000)"
2068;P2068;MAXIMUM;4.000000;2067;P2067;"name:P2068|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2067|z:3334.000000";3334.000000;"POINT (652412.500000 157337.500000)"
2069;P2069;SADDLE;104.000000;2070;P2070;"name:P2069|type:SADDLE|life:104.000000|pair-type:H1|paired-to:P2070|z:3331.000000";3331.000000;"POINT (637512.500000 140737.500000)"
2070;P2070;MAXIMUM;104.000000;2069;P2069;"name:P2070|type:MAXIMUM|life:104.000000|pair-type:H1|paired-to:P2069|z:3435.000000";3435.000000;"POINT (637787.500000 140887.500000)"
2071;P2071;SADDLE;24.000000;2072;P2072;"name:P2071|type:SADDLE|life:24.000000|pair-type:H1|paired-to:P2072|z:3333.000000";3333.000000;"POINT (639612.500000 142912.500000)"
2072;P2072;MAXIMUM;24.000000;2071;P2071;"name:P2072|type:MAXIMUM|life:24.000000|pair-type:H1|paired-to:P2071|z:3357.000000";3357.000000;"POINT (639637.500000 142912.500000)"
2073;P2073;SADDLE;6.000000;2074;P2074;"name:P2073|type:SADDLE|life:6.000000|pair-type:H1|paired-to:P2074|z:3333.000000";3333.000000;"POINT (645212.500000 143362.500000)"
2074;P2074;MAXIMUM;6.000000;2073;P2073;"name:P2074|type:MAXIMUM|life:6.000000|pair-type:H1|paired-to:P2073|z:3339.000000";3339.000000;"POINT (645187.500000 143362.500000)"
2075;P2075;SADDLE;41.640000;2076;P2076;"name:P2075|type:SADDLE|life:41.640000|pair-type:H1|paired-to:P2076|z:3333.360107";3333.360107;"POINT (652262.500000 157987.500000)"
2076;P2076;MAXIMUM;41.640000;2075;P2075;"name:P2076|type:MAXIMUM|life:41.640000|pair-type:H1|paired-to:P2075|z:3375.000000";3375.000000;"POINT (652287.500000 158087.500000)"
2077;P2077;SADDLE;34.360000;2078;P2078;"name:P2077|type:SADDLE|life:34.360000|pair-type:H1|paired-to:P2078|z:3335.000000";3335.000000;"POINT (652287.500000 157612.500000)"
